"LO"	"HI"	"INIT"	"PRIOR"	"PR_SD"	"PR_type"	"PHASE"	"desc"
0	1.21	0.03378065577251	0.03378065577251	0.022602874458648	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_1994"
0	1.21	0.063202977464623	0.063202977464623	0.0241115970720702	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_1995"
0	1.21	0.0434015814943833	0.0434015814943833	0.0267236934059806	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_1996"
0	1.21	0.0241938813867593	0.0241938813867593	0.0261002849294182	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_1997"
0	1.21	0.0358033716831131	0.0358033716831131	0.0359709551887071	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_1998"
0	1.21	0.0104217850899693	0.0104217850899693	0.010280347124599	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_1999"
0	1.21	0.0342146362480663	0.0342146362480663	0.0348421664476791	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2000"
0	1.21	0.0538497371435499	0.0538497371435499	0.0302337374994261	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2001"
0	1.21	0.0210893227375697	0.0210893227375697	0.0163727099298758	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2002"
0	1.21	0.0152915737568768	0.0152915737568768	0.0145195603359162	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2003"
0	1.21	0.00861071933582157	0.00861071933582157	0.00837975731133386	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2004"
0	1.21	0.979227055749548	0.979227055749548	0.709221832716833	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2005"
0	1.21	0.357059522118678	0.357059522118678	0.202965243976878	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2006"
0	1.21	0.0392841969846815	0.0392841969846815	0.0322343014822319	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2007"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2008"
0	1.21	0.0151525503154606	0.0151525503154606	0.0100429855795246	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2009"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2010"
0	1.21	0.134360884380696	0.134360884380696	0.124538289368465	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2011"
0	1.21	0.123078406784767	0.123078406784767	0.107075798500996	6	4	"# NatM_break_1_Fem_GP_2_BLK1add_2012"
