1985	"gag 0"	0	0	-0.43309828879218
1986	"gag 0"	0	0	-0.43309828879218
1987	"gag 0"	0.0084183515435435	0.00839016288439949	-0.380784141585952
1988	"gag 0"	0	0	-0.43309828879218
1989	"gag 0"	0.00300206331579742	0.00292922831708782	-0.414442572003364
1990	"gag 0"	0	0	-0.43309828879218
1991	"gag 0"	0.0225650539344137	0.0195761015631964	-0.292872313773738
1992	"gag 0"	0.00351845546716903	0.00360991111283618	-0.411233557164382
1993	"gag 0"	0	0	-0.43309828879218
1994	"gag 0"	0.0232259150241757	0.0149155309662202	-0.288765525864744
1995	"gag 0"	0.173456095326658	0.144612440764159	0.64480961963864
1996	"gag 0"	0.0396961148591141	0.0228318658401343	-0.186414791968179
1997	"gag 0"	0.00945409218607619	0.00893547849079878	-0.374347740330829
1998	"gag 0"	0.0239907978303849	0.023755154894297	-0.284012315985997
1999	"gag 0"	0.00716932029658856	0.00723964829963232	-0.38854599426939
2000	"gag 0"	0.0296006523123881	0.0285750082780716	-0.249151007134846
2001	"gag 0"	0.0500626077375465	0.0276598681062966	-0.121994313487381
2002	"gag 0"	0.0214951349987796	0.0183378639766898	-0.29952110913563
2003	"gag 0"	0.027919458174628	0.0215292850668989	-0.259598448911316
2004	"gag 0"	0.0103081189312952	0.00990930322269631	-0.369040563428517
2005	"gag 0"	0.915603613666818	0.478254858446132	5.25673563892695
2006	"gag 0"	0.810334361430944	0.541810866619725	4.60256110971276
2007	"gag 0"	0.0421663961916149	0.0329395342012514	-0.171063727023836
2008	"gag 0"	0	0	-0.43309828879218
2009	"gag 0"	0.00854942704829112	0.00573877825515864	-0.379969599307095
2010	"gag 0"	0	0	-0.43309828879218
2011	"gag 0"	0.109716813105103	0.102545639389736	0.248714710117415
2012	"gag 0"	0.180118710624092	0.169957063313269	0.686213098175455
2013	"gag 0"	0.00226089798079883	0.00465270469318187	-0.419048394442438
2014	"gag 0"	0.0253747377589789	0.0215600686399679	-0.27541210051928
2015	"gag 0"	0.0831268961176484	0.0614179029213877	0.0834770357000332
2016	"gag 0"	0.119059423339263	0.0825185618355024	0.306772476480841
2017	"gag 0"	0.0200030719106145	0.0147531898602583	-0.3087932341629
2018	"gag 0"	0.273532667063162	0.182964696096548	1.26671528354899
2019	"gag 0"	0.255704554841386	0.221238094816736	1.15592607709272
2020	"gag 0"	0.134076691323171	0.129413377771297	0.40009425852831
1985	"gag 1"	0	0	-0.43309828879218
1986	"gag 1"	0	0	-0.43309828879218
1987	"gag 1"	0.0129362458545498	0.0122333505836069	-0.352708598906882
1988	"gag 1"	0	0	-0.43309828879218
1989	"gag 1"	0.00457468609052055	0.00461757109953373	-0.404669825057457
1990	"gag 1"	0	0	-0.43309828879218
1991	"gag 1"	0.0259786221667122	0.0210923271768693	-0.271659382705311
1992	"gag 1"	0.00627367081182559	0.00629289664375965	-0.394111827288921
1993	"gag 1"	0	0	-0.43309828879218
1994	"gag 1"	0.03378065577251	0.022602874458648	-0.223175218976762
1995	"gag 1"	0.063202977464623	0.0241115970720702	-0.040336136979681
1996	"gag 1"	0.0434015814943833	0.0267236934059806	-0.163387917167029
1997	"gag 1"	0.0241938813867593	0.0261002849294182	-0.282750294198432
1998	"gag 1"	0.0358033716831131	0.0359709551887071	-0.210605459047358
1999	"gag 1"	0.0104217850899693	0.010280347124599	-0.368334208018376
2000	"gag 1"	0.0342146362480663	0.0348421664476791	-0.220478334870004
2001	"gag 1"	0.0538497371435499	0.0302337374994261	-0.0984599618735377
2002	"gag 1"	0.0210893227375697	0.0163727099298758	-0.302042947557465
2003	"gag 1"	0.0152915737568768	0.0145195603359162	-0.338071888861699
2004	"gag 1"	0.00861071933582157	0.00837975731133386	-0.379588710752383
2005	"gag 1"	0.979227055749548	0.709221832716833	5.65211068327701
2006	"gag 1"	0.357059522118678	0.202965243976878	1.78577607216608
2007	"gag 1"	0.0392841969846815	0.0322343014822319	-0.188974572491537
2008	"gag 1"	0	0	-0.43309828879218
2009	"gag 1"	0.0151525503154606	0.0100429855795246	-0.338935821989431
2010	"gag 1"	0	0	-0.43309828879218
2011	"gag 1"	0.134360884380696	0.124538289368465	0.401860318946368
2012	"gag 1"	0.123078406784767	0.107075798500996	0.331747638244995
2013	"gag 1"	0.0024408847393006	0.00192521293363468	-0.417929903045313
2014	"gag 1"	0.0353472375945153	0.0199277886463459	-0.213440012312716
2015	"gag 1"	0.0776035151634318	0.0575941272000482	0.0491530991406745
2016	"gag 1"	0.0719986715649654	0.0423179256358712	0.0143229294142819
2017	"gag 1"	0.0142859240235154	0.00990604632875971	-0.344321296232827
2018	"gag 1"	0.270523541505894	0.182261190747411	1.24801567988541
2019	"gag 1"	0.0981172048914259	0.0778141199965907	0.176631285175355
2020	"gag 1"	0.00958124871800013	0.00910948926114232	-0.373557551717905
1985	"gag 2"	0	0	-0.43309828879218
1986	"gag 2"	0	0	-0.43309828879218
1987	"gag 2"	0.0149533738486486	0.0131541724461485	-0.340173563957194
1988	"gag 2"	0	0	-0.43309828879218
1989	"gag 2"	0.00538514081736793	0.00534165799159066	-0.399633417672356
1990	"gag 2"	0	0	-0.43309828879218
1991	"gag 2"	0.0369849143336206	0.0275543469472752	-0.203263000630247
1992	"gag 2"	0.011358854046105	0.0103544296666595	-0.362510982050667
1993	"gag 2"	0	0	-0.43309828879218
1994	"gag 2"	0.0482971830556845	0.0277826284189554	-0.132965188986074
1995	"gag 2"	0.0906559734907499	0.0360457857082367	0.130264967991314
1996	"gag 2"	0.0516594053011301	0.0314081646809354	-0.112071337193534
